city,time,name,rate,type,location,price
Sydney,10-11,Vibe  North Sydney,Excellent ,Hotel,"Sydney, 3.9 km to City centre",135
Sydney,10-11,Hotel The Kirketon,Good ,Hotel,"Sydney, 1.4 km to Sydney Town Hall",102
Sydney,10-11,Meriton Suites Bondi Junction,Excellent ,Serviced apartment,"Sydney, 2.7 km to Bondi Beach",177
Sydney,10-11,Radisson Blu Plaza Sydney,Excellent ,Hotel,"Sydney, 0.9 km to Sydney Town Hall",312
Sydney,10-11,Travelodge Sydney, ,Hotel,"Sydney, 0.7 km to Sydney Town Hall",159
Sydney,11-12,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",433
Sydney,11-12,Crowne Plaza Coogee Beach-Sydney,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",185
Sydney,11-12,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",311
Sydney,11-12,Adina Apartment Hotel Bondi Beach Sydney,Excellent ,Serviced apartment,"Sydney, 0.4 km away from the beach",319
Sydney,11-12,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",291
Sydney,11-12,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",217
Sydney,11-12,ibis Sydney Darling Harbour Hotel, ,Hotel,"Sydney, 0.4 km to Darling Harbour",299
Sydney,11-12,Hyde Park Inn,Excellent ,Hotel,"Sydney, 0.4 km to Sydney Town Hall",242
Sydney,11-12,Seasons Harbour Plaza Sydney,Good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",205
Sydney,11-12,Novotel Sydney Olympic Park Hotel,Very good ,Hotel,"Sydney, 12.7 km to Darling Harbour",223
Sydney,11-12,Hotel Vulcan,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",194
Sydney,11-12,Skygarden Sydney Olympic Park 4 Bedroom City View,Excellent ,,"Sydney, 12.5 km to City centre",269
Sydney,11-12,QT Bondi,Very good ,Hotel,"Sydney, 0.2 km away from the beach",340
Sydney,11-12,Meriton Suites Kent Street,Excellent ,Serviced apartment,"Sydney, 0.3 km to Sydney Town Hall",287
Sydney,11-12,Meriton Suites Bondi Junction,Excellent ,Serviced apartment,"Sydney, 2.7 km to Bondi Beach",217
Sydney,11-12,Quest Bella Vista,Excellent ,Serviced apartment,"Sydney, 27.0 km to City centre",197
Sydney,11-12,Travelodge Sydney, ,Hotel,"Sydney, 0.7 km to Sydney Town Hall",183
Sydney,11-12,Park Regis Concierge Apartments,Good ,Hotel,"Sydney, 3.4 km to Sydney Opera House",179
Sydney,11-12,Nightcap at Blue Cattle Dog Hotel,Good ,Hotel,"Sydney, 40.9 km to Darling Harbour",119
Sydney,11-12,Novotel Sydney On Darling Harbour Hotel,Good ,Hotel,"Sydney, 0.3 km to Darling Harbour",379
Sydney,11-12,Hotel The Kirketon,Good ,Hotel,"Sydney, 1.4 km to Sydney Town Hall",139
Sydney,11-12,Meriton Suites Zetland,Excellent ,Serviced apartment,"Sydney, 3.9 km to Sydney Town Hall",177
Sydney,11-12,Oaks on Castlereagh,Good ,Serviced apartment,"Sydney, 0.7 km to Sydney Town Hall",239
Sydney,11-12,Coogee Sands Hotel and Apartments,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",180
Sydney,11-12,InterContinental Sydney Double Bay,Excellent ,Hotel,"Sydney, 0.2 km away from the beach",320
Sydney,12-13,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",475
Sydney,12-13,Hyatt Regency Sydney,Very good ,Hotel,"Sydney, 0.4 km to Darling Harbour",408
Sydney,12-13,Adina Apartment Hotel Bondi Beach Sydney,Excellent ,Serviced apartment,"Sydney, 0.4 km away from the beach",329
Sydney,12-13,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",337
Sydney,12-13,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",339
Sydney,12-13,ibis Sydney Darling Harbour Hotel, ,Hotel,"Sydney, 0.4 km to Darling Harbour",359
Sydney,12-13,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",234
Sydney,12-13,Skygarden Sydney Olympic Park 4 Bedroom City View,Excellent ,,"Sydney, 12.5 km to City centre",269
Sydney,12-13,Hyde Park Inn,Excellent ,Hotel,"Sydney, 0.4 km to Sydney Town Hall",308
Sydney,12-13,Novotel Sydney Olympic Park Hotel,Very good ,Hotel,"Sydney, 12.7 km to Darling Harbour",256
Sydney,12-13,Hotel Vulcan,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",212
Sydney,12-13,Meriton Suites Bondi Junction,Excellent ,Serviced apartment,"Sydney, 2.7 km to Bondi Beach",217
Sydney,12-13,Quest Bella Vista,Excellent ,Serviced apartment,"Sydney, 27.0 km to City centre",197
Sydney,12-13,Quest Liverpool,Very good ,Serviced apartment,"Sydney, 23.3 km to Airport Sydney",189
Sydney,12-13,Nightcap at Blue Cattle Dog Hotel,Good ,Hotel,"Sydney, 40.9 km to Darling Harbour",119
Sydney,12-13,Seasons Harbour Plaza Sydney,Good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",285
Sydney,12-13,Meriton Suites Kent Street,Excellent ,Serviced apartment,"Sydney, 0.3 km to Sydney Town Hall",367
Sydney,12-13,Crowne Plaza Coogee Beach-Sydney,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",260
Sydney,12-13,Travelodge Sydney Airport,Excellent ,Hotel,"Sydney, 6.7 km to City centre",179
Sydney,12-13,Novotel Sydney On Darling Harbour Hotel,Good ,Hotel,"Sydney, 0.3 km to Darling Harbour",429
Sydney,12-13,Meriton Suites Zetland,Excellent ,Serviced apartment,"Sydney, 3.9 km to Sydney Town Hall",187
Sydney,12-13,Hotel Stamford Plaza Sydney Airport,Very good ,Hotel,"Sydney, 1.1 km to Airport Sydney",199
Sydney,12-13,Coogee Sands Hotel and Apartments,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",185
Sydney,12-13,Holiday Inn Darling Harbour,Very good ,Hotel,"Sydney, 0.6 km to Darling Harbour",331
Sydney,12-13,Shangri-La Hotel Sydney,Excellent ,Hotel,"Sydney, 1.0 km to Sydney Opera House",574
Sydney,13-14,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",475
Sydney,13-14,Adina Apartment Hotel Bondi Beach Sydney,Excellent ,Serviced apartment,"Sydney, 0.4 km away from the beach",329
Sydney,13-14,Crowne Plaza Coogee Beach-Sydney,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",213
Sydney,13-14,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",339
Sydney,13-14,Hyatt Regency Sydney,Very good ,Hotel,"Sydney, 0.4 km to Darling Harbour",408
Sydney,13-14,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",337
Sydney,13-14,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",234
Sydney,13-14,ibis Sydney Darling Harbour Hotel, ,Hotel,"Sydney, 0.4 km to Darling Harbour",359
Sydney,13-14,Quest Bella Vista,Excellent ,Serviced apartment,"Sydney, 27.0 km to City centre",170
Sydney,13-14,Skygarden Sydney Olympic Park 4 Bedroom City View,Excellent ,,"Sydney, 12.5 km to City centre",269
Sydney,13-14,Hyde Park Inn,Excellent ,Hotel,"Sydney, 0.4 km to Sydney Town Hall",347
Sydney,13-14,Novotel Sydney Olympic Park Hotel,Very good ,Hotel,"Sydney, 12.7 km to Darling Harbour",256
Sydney,13-14,Meriton Suites Bondi Junction,Excellent ,Serviced apartment,"Sydney, 2.7 km to Bondi Beach",217
Sydney,13-14,Hotel Vulcan,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",212
Sydney,13-14,QT Bondi,Very good ,Hotel,"Sydney, 0.2 km away from the beach",350
Sydney,13-14,Quest Liverpool,Very good ,Serviced apartment,"Sydney, 23.3 km to Airport Sydney",189
Sydney,13-14,Holiday Inn Darling Harbour,Very good ,Hotel,"Sydney, 0.6 km to Darling Harbour",331
Sydney,13-14,Nightcap at Blue Cattle Dog Hotel,Good ,Hotel,"Sydney, 40.9 km to Darling Harbour",119
Sydney,13-14,Meriton Suites Kent Street,Excellent ,Serviced apartment,"Sydney, 0.3 km to Sydney Town Hall",367
Sydney,13-14,Novotel Sydney On Darling Harbour Hotel,Good ,Hotel,"Sydney, 0.3 km to Darling Harbour",429
Sydney,13-14,Meriton Suites Zetland,Excellent ,Serviced apartment,"Sydney, 3.9 km to Sydney Town Hall",177
Sydney,13-14,Travelodge Sydney Airport,Excellent ,Hotel,"Sydney, 6.7 km to City centre",179
Sydney,13-14,Coogee Sands Hotel and Apartments,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",180
Sydney,13-14,Meriton Suites Campbell Street,Excellent ,Serviced apartment,"Sydney, 0.7 km to Sydney Town Hall",327
Sydney,13-14,Travelodge Sydney, ,Hotel,"Sydney, 0.7 km to Sydney Town Hall",223
Sydney,14-15,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",442
Sydney,14-15,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",279
Sydney,14-15,Adina Apartment Hotel Bondi Beach Sydney,Excellent ,Serviced apartment,"Sydney, 0.4 km away from the beach",329
Sydney,14-15,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",305
Sydney,14-15,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",199
Sydney,14-15,Hyatt Regency Sydney,Very good ,Hotel,"Sydney, 0.4 km to Darling Harbour",408
Sydney,14-15,ibis Sydney Darling Harbour Hotel, ,Hotel,"Sydney, 0.4 km to Darling Harbour",319
Sydney,14-15,Quest Bella Vista,Excellent ,Serviced apartment,"Sydney, 27.0 km to City centre",170
Sydney,14-15,QT Bondi,Very good ,Hotel,"Sydney, 0.2 km away from the beach",340
Sydney,14-15,Hyde Park Inn,Excellent ,Hotel,"Sydney, 0.4 km to Sydney Town Hall",363
Sydney,14-15,Crowne Plaza Coogee Beach-Sydney,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",260
Sydney,14-15,Meriton Suites Bondi Junction,Excellent ,Serviced apartment,"Sydney, 2.7 km to Bondi Beach",217
Sydney,14-15,Skygarden Sydney Olympic Park 4 Bedroom City View,Excellent ,,"Sydney, 12.5 km to City centre",539
Sydney,14-15,Hotel Vulcan,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",212
Sydney,14-15,Quest Liverpool,Very good ,Serviced apartment,"Sydney, 23.3 km to Airport Sydney",189
Sydney,14-15,Hotel Quest North Ryde,Very good ,Serviced apartment,"Sydney, 9.5 km to Sydney Opera House",184
Sydney,14-15,Novotel Sydney Olympic Park Hotel,Very good ,Hotel,"Sydney, 12.7 km to Darling Harbour",256
Sydney,14-15,Novotel Sydney On Darling Harbour Hotel,Good ,Hotel,"Sydney, 0.3 km to Darling Harbour",369
Sydney,14-15,Holiday Inn Darling Harbour,Very good ,Hotel,"Sydney, 0.6 km to Darling Harbour",296
Sydney,14-15,Meriton Suites Kent Street,Excellent ,Serviced apartment,"Sydney, 0.3 km to Sydney Town Hall",347
Sydney,14-15,Hotel Stamford Plaza Sydney Airport,Very good ,Hotel,"Sydney, 1.1 km to Airport Sydney",175
Sydney,14-15,Seasons Harbour Plaza Sydney,Good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",264
Sydney,14-15,Coogee Sands Hotel and Apartments,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",185
Sydney,14-15,Travelodge Sydney, ,Hotel,"Sydney, 0.7 km to Sydney Town Hall",215
Sydney,14-15,Shangri-La Hotel Sydney,Excellent ,Hotel,"Sydney, 1.0 km to Sydney Opera House",540
Sydney,15-16,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",355
Sydney,15-16,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",247
Sydney,15-16,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",237
Sydney,15-16,Adina Apartment Hotel Bondi Beach Sydney,Excellent ,Serviced apartment,"Sydney, 0.4 km away from the beach",399
Sydney,15-16,Hyde Park Inn,Excellent ,Hotel,"Sydney, 0.4 km to Sydney Town Hall",242
Sydney,15-16,ibis Sydney Darling Harbour Hotel, ,Hotel,"Sydney, 0.4 km to Darling Harbour",249
Sydney,15-16,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",217
Sydney,15-16,Crowne Plaza Coogee Beach-Sydney,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",259
Sydney,15-16,Hotel Quest North Ryde,Very good ,Serviced apartment,"Sydney, 9.5 km to Sydney Opera House",130
Sydney,15-16,Quest Bella Vista,Excellent ,Serviced apartment,"Sydney, 27.0 km to City centre",170
Sydney,15-16,Novotel Sydney Olympic Park Hotel,Very good ,Hotel,"Sydney, 12.7 km to Darling Harbour",223
Sydney,15-16,Vibe  North Sydney,Excellent ,Hotel,"Sydney, 3.9 km to City centre",135
Sydney,15-16,Dive Hotel,Very good ,Hotel,"Sydney, 0.1 km away from the beach",315
Sydney,15-16,Holiday Inn Darling Harbour,Very good ,Hotel,"Sydney, 0.6 km to Darling Harbour",213
Sydney,15-16,Seasons Harbour Plaza Sydney,Good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",225
Sydney,15-16,Meriton Suites Kent Street,Excellent ,Serviced apartment,"Sydney, 0.3 km to Sydney Town Hall",267
Sydney,15-16,Hilton Sydney,Excellent ,Hotel,"Sydney, 0.2 km to Sydney Town Hall",314
Sydney,15-16,Novotel Sydney On Darling Harbour Hotel,Good ,Hotel,"Sydney, 0.3 km to Darling Harbour",279
Sydney,15-16,Park Regis Concierge Apartments,Good ,Hotel,"Sydney, 3.4 km to Sydney Opera House",152
Sydney,15-16,Hyatt Regency Sydney,Very good ,Hotel,"Sydney, 0.4 km to Darling Harbour",408
Sydney,15-16,Radisson Blu Plaza Sydney,Excellent ,Hotel,"Sydney, 0.9 km to Sydney Town Hall",376
Sydney,15-16,Quest Liverpool,Very good ,Serviced apartment,"Sydney, 23.3 km to Airport Sydney",180
Sydney,15-16,Shangri-La Hotel Sydney,Excellent ,Hotel,"Sydney, 1.0 km to Sydney Opera House",336
Sydney,15-16,Best Western Plus Hotel Stellar,Excellent ,Serviced apartment,"Sydney, 0.7 km to Sydney Town Hall",206
Sydney,15-16,Oaks on Castlereagh,Good ,Serviced apartment,"Sydney, 0.7 km to Sydney Town Hall",215
Sydney,16-17,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",446
Sydney,16-17,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",305
Sydney,16-17,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",217
Sydney,16-17,Hotel Quest North Ryde,Very good ,Serviced apartment,"Sydney, 9.5 km to Sydney Opera House",143
Sydney,16-17,Hyatt Regency Sydney,Very good ,Hotel,"Sydney, 0.4 km to Darling Harbour",408
Sydney,16-17,Travelodge Sydney Airport,Excellent ,Hotel,"Sydney, 6.7 km to City centre",169
Sydney,16-17,Quest Liverpool,Very good ,Serviced apartment,"Sydney, 23.3 km to Airport Sydney",180
Sydney,16-17,Vibe  North Sydney,Excellent ,Hotel,"Sydney, 3.9 km to City centre",161
Sydney,16-17,ibis Sydney Darling Harbour Hotel, ,Hotel,"Sydney, 0.4 km to Darling Harbour",359
Sydney,16-17,Adina Apartment Hotel Sydney Town Hall,Very good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",359
Sydney,16-17,Hotel Novotel Sydney Norwest,Very good ,Hotel,"Sydney, 26.4 km to Darling Harbour",143
Sydney,16-17,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",369
Sydney,16-17,Meriton Suites Chatswood,Excellent ,Serviced apartment,"Sydney, 7.2 km to Sydney Opera House",177
Sydney,16-17,Park Regis Concierge Apartments,Good ,Hotel,"Sydney, 3.4 km to Sydney Opera House",206
Sydney,16-17,Hotel Stamford Plaza Sydney Airport,Very good ,Hotel,"Sydney, 1.1 km to Airport Sydney",188
Sydney,16-17,Quest Bella Vista,Excellent ,Serviced apartment,"Sydney, 27.0 km to City centre",197
Sydney,16-17,Grand Mercure The Hills Lodge,Excellent ,Hotel,"Sydney, 26.4 km to Darling Harbour",159
Sydney,16-17,Meriton Suites North Ryde,Excellent ,Serviced apartment,"Sydney, 12.5 km to Sydney Opera House",167
Sydney,16-17,Hotel Mantra Chatswood,Good ,Hotel,"Sydney, 7.5 km to Sydney Opera House",175
Sydney,16-17,Hotel Mercure Sydney Liverpool,Excellent ,Hotel,"Sydney, 27.9 km to Airport Sydney",161
Sydney,16-17,Hotel The Kirketon,Good ,Hotel,"Sydney, 1.4 km to Sydney Town Hall",177
Sydney,16-17,Novotel Sydney On Darling Harbour Hotel,Good ,Hotel,"Sydney, 0.3 km to Darling Harbour",429
Sydney,16-17,Hotel Vulcan,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",266
Sydney,16-17,Quest Castle Hill,Good ,Serviced apartment,"Sydney, 25.8 km to Darling Harbour",140
Sydney,16-17,Quest Macquarie Park,Excellent ,Hotel,"Sydney, 11.8 km to City centre",165
Sydney,17-18,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",306
Sydney,17-18,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",156
Sydney,17-18,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",206
Sydney,17-18,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",211
Sydney,17-18,Crowne Plaza Coogee Beach-Sydney,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",162
Sydney,17-18,Travelodge Sydney Airport,Excellent ,Hotel,"Sydney, 6.7 km to City centre",135
Sydney,17-18,Adina Apartment Hotel Sydney Town Hall,Very good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",233
Sydney,17-18,ibis Sydney Darling Harbour Hotel, ,Hotel,"Sydney, 0.4 km to Darling Harbour",209
Sydney,17-18,Hyde Park Inn,Excellent ,Hotel,"Sydney, 0.4 km to Sydney Town Hall",193
Sydney,17-18,Hotel Quest North Ryde,Very good ,Serviced apartment,"Sydney, 9.5 km to Sydney Opera House",152
Sydney,17-18,Vibe  North Sydney,Excellent ,Hotel,"Sydney, 3.9 km to City centre",135
Sydney,17-18,Hotel Stamford Plaza Sydney Airport,Very good ,Hotel,"Sydney, 1.1 km to Airport Sydney",151
Sydney,17-18,Park Regis Concierge Apartments,Good ,Hotel,"Sydney, 3.4 km to Sydney Opera House",143
Sydney,17-18,Hyatt Regency Sydney,Very good ,Hotel,"Sydney, 0.4 km to Darling Harbour",315
Sydney,17-18,North Sydney Harbourview,Very good ,Hotel,"Sydney, 0.3 km away from the beach",162
Sydney,17-18,Quest Liverpool,Very good ,Serviced apartment,"Sydney, 23.3 km to Airport Sydney",180
Sydney,17-18,Hotel Vulcan,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",194
Sydney,17-18,Hotel The Kirketon,Good ,Hotel,"Sydney, 1.4 km to Sydney Town Hall",111
Sydney,17-18,Seasons Harbour Plaza Sydney,Good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",154
Sydney,17-18,Meriton Suites Chatswood,Excellent ,Serviced apartment,"Sydney, 7.2 km to Sydney Opera House",157
Sydney,17-18,Hotel Novotel Sydney Norwest,Very good ,Hotel,"Sydney, 26.4 km to Darling Harbour",143
Sydney,17-18,Vibe Hotel Rushcutters Bay Sydney,Good ,Hotel,"Sydney, 2.1 km to Sydney Town Hall",153
Sydney,17-18,Meriton Suites Kent Street,Excellent ,Serviced apartment,"Sydney, 0.3 km to Sydney Town Hall",227
Sydney,17-18,ibis Sydney Olympic Park Hotel,Very good ,Hotel,"Sydney, 12.6 km to Darling Harbour",148
Sydney,17-18,Oaks on Castlereagh,Good ,Serviced apartment,"Sydney, 0.7 km to Sydney Town Hall",175
Sydney,18-19,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",423
Sydney,18-19,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",164
Sydney,18-19,Crowne Plaza Coogee Beach-Sydney,Excellent ,Hotel,"Sydney, 0.1 km away from the beach",162
Sydney,18-19,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",279
Sydney,18-19,Adina Apartment Hotel Sydney Town Hall,Very good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",269
Sydney,18-19,Travelodge Sydney Airport,Excellent ,Hotel,"Sydney, 6.7 km to City centre",161
Sydney,18-19,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",288
Sydney,18-19,Hotel Vulcan,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",194
Sydney,18-19,Hyde Park Inn,Excellent ,Hotel,"Sydney, 0.4 km to Sydney Town Hall",209
Sydney,18-19,Quest Liverpool,Very good ,Serviced apartment,"Sydney, 23.3 km to Airport Sydney",189
Sydney,18-19,Hotel The Kirketon,Good ,Hotel,"Sydney, 1.4 km to Sydney Town Hall",121
Sydney,18-19,ibis Sydney Darling Harbour Hotel, ,Hotel,"Sydney, 0.4 km to Darling Harbour",299
Sydney,18-19,Hotel Quest North Ryde,Very good ,Serviced apartment,"Sydney, 9.5 km to Sydney Opera House",188
Sydney,18-19,Hotel Stamford Plaza Sydney Airport,Very good ,Hotel,"Sydney, 1.1 km to Airport Sydney",175
Sydney,18-19,Quest Bella Vista,Excellent ,Serviced apartment,"Sydney, 27.0 km to City centre",170
Sydney,18-19,Park Regis Concierge Apartments,Good ,Hotel,"Sydney, 3.4 km to Sydney Opera House",179
Sydney,18-19,Skygarden Sydney Olympic Park 4 Bedroom City View,Excellent ,Serviced apartment,"Sydney, 12.5 km to City centre",269
Sydney,18-19,Dulcis Domus Apartments on Sussex,Very good ,Serviced apartment,"Sydney, 0.3 km to Sydney Town Hall",314
Sydney,18-19,Seasons Harbour Plaza Sydney,Good ,Serviced apartment,"Sydney, 0.2 km to Sydney Town Hall",208
Sydney,18-19,ibis Sydney Olympic Park Hotel,Very good ,Hotel,"Sydney, 12.6 km to Darling Harbour",173
Sydney,18-19,Dive Hotel,Very good ,Hotel,"Sydney, 0.1 km away from the beach",230
Sydney,18-19,Meriton Suites Chatswood,Excellent ,Serviced apartment,"Sydney, 7.2 km to Sydney Opera House",197
Sydney,18-19,Hotel Novotel Sydney Norwest,Very good ,Hotel,"Sydney, 26.4 km to Darling Harbour",170
Sydney,18-19,Vibe  North Sydney,Excellent ,Hotel,"Sydney, 3.9 km to City centre",297
Sydney,18-19,ibis budget Enfield, ,Hotel,"Sydney, 11.3 km to Airport Sydney",82
Sydney,19-20,InterContinental Sydney,Excellent ,Hotel,"Sydney, 0.7 km to Sydney Opera House",442
Sydney,19-20,57 Hotel,Very good ,Hotel,"Sydney, 1.2 km to Sydney Town Hall",225
Sydney,19-20,Travelodge Sydney Airport,Excellent ,Hotel,"Sydney, 6.7 km to City centre",169
Sydney,19-20,Oaks Goldsbrough Apartments,Good ,Serviced apartment,"Sydney, 0.3 km to Darling Harbour",338
Sydney,19-20,Quest Liverpool,Very good ,Serviced apartment,"Sydney, 23.3 km to Airport Sydney",189
Sydney,19-20,Hotel Vulcan,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",203
Sydney,19-20,Novotel Sydney Central,Very good ,Hotel,"Sydney, 1.0 km to Darling Harbour",339
Sydney,19-20,Quest Bella Vista,Excellent ,Serviced apartment,"Sydney, 27.0 km to City centre",170
Sydney,19-20,Hotel Stamford Plaza Sydney Airport,Very good ,Hotel,"Sydney, 1.1 km to Airport Sydney",199
